date,subject,circular_no,link,source_url,scraped_at
2026-04-29,"Reserve Bank of India (Non-Banking Financial Companies – Resolution of Stressed Assets) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13424&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Urban Cooperative Banks – Credit Risk Management) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13423&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Local Area Banks – Credit Risk Management) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13422&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Urban Cooperative Banks – Responsible Business Conduct) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13421&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Local Area Banks – Responsible Business Conduct) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13420&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Small Finance Banks – Credit Risk Management) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13419&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Urban Cooperative Banks – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13418&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Small Finance Banks – Responsible Business Conduct) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13417&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Urban Cooperative Banks – Resolution of Stressed Assets) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13416&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Local Area Banks – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13415&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
